uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final
35488,22222,10,20,False,5,0.0,stratified,cot,4,0.75,0.99,gpt,3548,1,10,151,80,10,22,16,0.2125,0.45,0.5407252021054801,0.7822546119050096,0.6176762152536146,0.0
6625,22222,10,20,False,5,0.0,stratified,cot,4,0.75,0.99,gpt,3586,5,10,152,80,10,11,10,0.35,0.8,0.8650029589108509,0.7958899281715948,0.963578769226989,0.1
35488,22222,10,20,False,5,0.0,stratified,cot,4,0.75,0.99,gpt,3534,0,10,151,80,10,22,16,0.225,0.65,0.6030437138378716,0.772060897955133,0.5734671939257853,0.5
59327,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1914,0,10,138,73,10,24,17,0.2602739726027397,0.65,0.6749696975192182,0.7897308681907654,0.6936690264070294,0.85
3541,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1836,0,10,138,74,10,20,14,0.4054054054054054,0.85,0.8711567638542168,0.791975643809097,0.8780777016670982,0.8
13656,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2171,5,10,138,73,10,12,11,0.2328767123287671,0.7,0.7333767377981624,0.7988691512460159,0.7455682821220746,0.9
57977,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1800,0,10,138,73,10,22,16,0.2602739726027397,0.7,0.7695986323345619,0.7881768801365316,0.8476143273221448,0.85
59557,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1824,0,10,138,73,10,19,14,0.3835616438356164,0.9,0.9040765119230996,0.7942428221534835,0.8978041506137482,1.0
13656,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1992,0,10,138,73,10,12,11,0.2602739726027397,0.6,0.6611994193286269,0.7887302197795469,0.7098216238096268,1.0
3541,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1700,0,10,138,74,10,20,14,0.3378378378378378,0.75,0.8040475307547487,0.7971748988218772,0.8565011583703536,1.0
59327,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2023,0,10,138,73,10,24,17,0.2191780821917808,0.4,0.5134253680057297,0.7804486873879802,0.6096409427775527,0.65
59327,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1924,0,10,138,73,10,24,17,0.273972602739726,0.65,0.6669068280865335,0.7895918734036235,0.6750552738884781,1.0
3541,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1712,0,10,138,74,10,20,14,0.3648648648648648,0.8,0.8378152016057527,0.7954104988086913,0.8717340015076085,1.0
57977,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1794,0,10,138,73,10,22,16,0.2602739726027397,0.65,0.6739366818377602,0.792008299098262,0.704155915893532,1.0
59557,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1836,0,10,138,73,10,19,14,0.410958904109589,0.95,0.938826684621968,0.7910175571261229,0.9117796838094824,0.9
57977,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1843,0,10,138,73,10,22,16,0.2054794520547945,0.55,0.585540445830803,0.7816715524631386,0.590277081449682,0.45
13656,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2170,5,10,138,73,10,12,11,0.2328767123287671,0.75,0.7685175978530833,0.7973969207986704,0.7605854819844757,0.9
59557,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1829,0,10,138,73,10,19,14,0.3561643835616438,0.95,0.938826684621968,0.7929865840102339,0.9117796838094824,1.0
11188,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1774,0,10,139,74,10,26,17,0.3378378378378378,0.85,0.8547935102626375,0.7944198230306694,0.8381500108938191,1.0
5978,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1925,0,10,140,74,10,55,32,0.2567567567567567,0.65,0.7065487889262902,0.7922417511943264,0.7653714854546897,1.0
60450,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2064,2,10,139,74,10,90,50,0.0945945945945946,0.05,0.0396210670558156,0.7811771056359453,0.0334385701587714,0.75
29421,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2029,0,10,140,74,10,82,46,0.081081081081081,0.2,0.1938343686396988,0.7729292070329252,0.2174627943435993,1.0
5978,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1914,0,10,140,74,10,55,32,0.2567567567567567,0.65,0.7039850852291373,0.7909265297162362,0.7399056574230722,1.0
11188,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1661,0,10,139,74,10,26,17,0.4189189189189189,0.85,0.8743849976986683,0.7928722657950974,0.8813100248994215,0.95
11188,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1673,0,10,139,74,10,26,17,0.3783783783783784,0.85,0.8725882572406379,0.7960483287476634,0.873892442481839,1.0
17307,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1686,0,10,140,74,10,14,11,0.2702702702702703,0.65,0.6705831602735093,0.7952865124853156,0.6834284774822701,0.95
5978,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1912,0,10,140,74,10,55,32,0.2432432432432432,0.7,0.7441561240737998,0.7894988075161121,0.7773331297615353,1.0
60450,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2053,1,10,139,74,10,90,50,0.054054054054054,0.1052631578947368,0.0809844277566069,0.7876189000916383,0.0612263359004437,1.0
17307,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1686,0,10,140,74,10,14,11,0.2702702702702703,0.65,0.6705831602735093,0.7952865124853156,0.6834284774822701,0.95
17307,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1686,0,10,140,74,10,14,11,0.2702702702702703,0.65,0.6705831602735093,0.7952865124853156,0.6834284774822701,0.95
29421,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2085,0,10,140,74,10,82,46,0.2027027027027027,0.45,0.5531277767075815,0.7918065655223256,0.6356103002174984,0.3
60450,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2046,4,10,139,74,10,90,50,0.0405405405405405,0.0526315789473684,0.0409451636800155,0.6248252291527705,0.0325669159566014,1.0
29421,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2094,3,10,140,74,10,82,46,0.0,0.0,0.0,0.5908820733125475,0.0,0.25
58604,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1994,0,10,140,75,10,26,18,0.28,0.85,0.8746321516834927,0.7984699532228412,0.8925488555132517,1.0
14918,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1996,0,10,140,75,10,52,30,0.3733333333333333,0.95,0.9659370277440176,0.7988100136166412,0.9891494668042654,1.0
58604,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2001,0,10,140,75,10,26,18,0.2666666666666666,0.85,0.8673074644486285,0.7980328349199627,0.8629171677565642,1.0
6323,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1976,0,10,140,75,10,35,22,0.3466666666666667,0.65,0.6783662138297195,0.7989551204693509,0.6972534281164312,1.0
14918,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1904,0,10,140,75,10,52,30,0.3733333333333333,0.9,0.9256287602453156,0.7967035041924749,0.9525858966454942,1.0
41335,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1999,0,10,140,75,10,47,28,0.28,0.5,0.489584078420699,0.7954712401593694,0.5084613818843695,0.85
41335,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1999,0,10,140,75,10,47,28,0.2533333333333333,0.5,0.4810839340784763,0.7987870484801991,0.4845455958729951,1.0
58604,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2009,0,10,140,75,10,26,18,0.2933333333333333,0.95,0.9652498273011312,0.797944710003519,0.9860244668042654,1.0
6323,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1973,0,10,140,75,10,35,22,0.3466666666666667,0.65,0.6770500561363106,0.7989551204693507,0.6987402746032776,1.0
45050,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2004,0,10,140,75,10,23,16,0.1733333333333333,0.4,0.4803318622992814,0.787612125051936,0.5296048963076827,0.5
6323,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1973,0,10,140,75,10,35,22,0.3466666666666667,0.65,0.6770500561363106,0.7989551204693509,0.6987402746032776,1.0
41335,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1999,0,10,140,75,10,47,28,0.2533333333333333,0.5,0.4810839340784763,0.7987870484801991,0.4845455958729951,1.0
14918,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1990,0,10,140,75,10,52,30,0.4133333333333333,0.9,0.9002427683263422,0.7954022626984114,0.8740355580951557,0.9
45050,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2027,0,10,140,75,10,23,16,0.1733333333333333,0.35,0.4511473684975478,0.784793339727598,0.5500118964283051,0.45
45050,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2090,1,10,140,75,10,23,16,0.0933333333333333,0.4,0.4172333407224233,0.7243570034831183,0.3851257205127174,0.85
55899,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2010,0,10,142,75,10,88,49,0.2666666666666666,0.25,0.3212384769891212,0.782974586323056,0.3424567331533276,0.55
24573,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1987,0,10,141,75,10,17,13,0.1866666666666666,0.7,0.7637614758947171,0.7961008777619905,0.8250855907937951,0.95
61875,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1993,1,10,141,75,10,98,54,0.2266666666666666,0.25,0.353104990686172,0.7824860695725576,0.434088940814947,1.0
29947,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1806,0,10,142,75,10,11,10,0.2933333333333333,0.7,0.7183886345280832,0.7933364788719218,0.7412220186504241,1.0
61875,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1998,1,10,141,75,10,98,54,0.2666666666666666,0.2,0.3190420184301895,0.7812368829032793,0.4232384076192126,0.6
55899,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1995,0,10,142,75,10,88,49,0.1466666666666666,0.4,0.3906922554543527,0.795725945364428,0.3841591614869479,0.8
69820,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1796,0,10,142,76,10,18,14,0.3157894736842105,0.8,0.8157963561055083,0.7955913155293461,0.8224284459520528,0.95
61875,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1992,0,10,141,75,10,98,54,0.2533333333333333,0.25,0.2994986397879846,0.7815457462397132,0.2879653269417201,0.8
69820,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1796,0,10,142,76,10,18,14,0.3157894736842105,0.8,0.8157963561055083,0.7955913155293463,0.8224284459520528,0.95
55899,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2020,0,10,142,75,10,88,49,0.1866666666666666,0.25,0.2526030744420801,0.7966323056674871,0.2484571012492839,1.0
24573,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1988,0,10,141,75,10,17,13,0.1866666666666666,0.65,0.7314231847463973,0.7960713117230089,0.822585590793795,0.95
69820,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1872,0,10,142,76,10,18,14,0.3289473684210526,0.75,0.7779252865345386,0.7952708158840015,0.7996490521432473,0.85
29947,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1888,0,10,142,75,10,11,10,0.28,0.75,0.7373437462808023,0.7939581380071391,0.7005115923807874,1.0
24573,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1988,0,10,141,75,10,17,13,0.1733333333333333,0.65,0.6968088091347102,0.792589446068,0.7307713633545676,1.0
29947,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1805,0,10,142,75,10,11,10,0.28,0.75,0.7480556683830774,0.7943976321797259,0.7326238806772862,0.95
36082,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1784,0,10,143,76,10,38,24,0.3684210526315789,0.85,0.8725242226696776,0.7972171128016285,0.898738748136968,0.95
36082,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1767,0,10,143,76,10,38,24,0.3815789473684211,0.9,0.9223263858307512,0.7971924110982539,0.9446242953383044,0.95
15783,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2007,0,10,143,76,10,48,28,0.1578947368421052,0.5,0.5330197669480826,0.7993123289273905,0.5528578391852386,1.0
54017,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1795,0,10,143,76,10,18,13,0.2763157894736842,0.8,0.8471616767181808,0.7940853629256365,0.893636309725706,1.0
15783,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2010,0,10,143,76,10,48,28,0.1710526315789473,0.55,0.5331074551693353,0.7950959608294903,0.5470020231746238,1.0
18295,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2006,0,10,143,76,10,48,29,0.2236842105263158,0.55,0.4796418686640578,0.7966839763097415,0.4192797658567782,0.95
54017,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1795,0,10,143,76,10,18,13,0.25,0.75,0.8104228373089186,0.797973240837154,0.8688481221221158,0.95
54017,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1795,0,10,143,76,10,18,13,0.25,0.75,0.8104228373089186,0.797973240837154,0.8688481221221158,0.95
18295,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2006,0,10,143,76,10,48,29,0.25,0.6,0.5121338538360766,0.796989928560566,0.4205673905557806,1.0
20897,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1680,0,10,143,76,10,37,23,0.4210526315789473,0.8,0.8436198989284455,0.7947428555970901,0.8809356821798774,1.0
18295,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2006,0,10,143,76,10,48,29,0.1842105263157894,0.55,0.4810967464098812,0.7972607229084447,0.4214098375824381,1.0
36082,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1784,0,10,143,76,10,38,24,0.3684210526315789,0.85,0.8725242226696776,0.7972171128016285,0.898738748136968,0.95
15783,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2007,0,10,143,76,10,48,28,0.2368421052631578,0.55,0.4980580084196404,0.7972861496159195,0.4956843824819832,0.95
20897,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1672,0,10,143,76,10,37,23,0.4605263157894737,0.75,0.8008704525104361,0.7963372343633167,0.8305091694081632,1.0
20897,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1669,0,10,143,76,10,37,23,0.4473684210526316,0.75,0.8008704525104361,0.7949129502410005,0.8305091694081632,1.0
33943,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1683,0,10,144,76,10,15,12,0.3026315789473684,0.8,0.8585757864048379,0.7939732469094388,0.9376699609729796,1.0
38927,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1966,0,10,145,77,10,24,17,0.2727272727272727,0.65,0.6871223582242227,0.7987732760036023,0.7343838671218702,1.0
38927,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1966,0,10,145,77,10,24,17,0.2727272727272727,0.65,0.6871223582242227,0.7987732760036023,0.7343838671218702,1.0
38927,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1943,0,10,145,77,10,24,17,0.2467532467532467,0.85,0.839276252109249,0.8040367694920628,0.8352571888465853,1.0
24592,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1995,0,10,146,77,10,42,25,0.2467532467532467,0.55,0.5142409441579112,0.7962964058282175,0.5191566047042053,0.6
66390,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2093,0,10,144,77,10,60,34,0.2987012987012987,0.65,0.5421923015959039,0.7888365771356919,0.4186085803171717,0.5
32308,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2003,0,10,144,76,10,141,75,0.131578947368421,0.25,0.2901952017375377,0.7945154324961593,0.2677290354554286,0.1
33943,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1910,0,10,144,76,10,15,12,0.3289473684210526,0.85,0.8992867283756889,0.7941606633781604,0.975059554523564,0.9
24592,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2014,0,10,146,77,10,42,25,0.1948051948051948,0.4,0.4475183335975515,0.7895617867604373,0.5638572126188225,0.8
24592,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2024,0,10,146,77,10,42,25,0.2857142857142857,0.65,0.735693976865521,0.7922474627121162,0.82235013696314,0.75
32308,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2020,0,10,144,76,10,141,75,0.2631578947368421,0.35,0.359492712717376,0.791294101606247,0.295261631428427,1.0
32308,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2033,0,10,144,76,10,141,75,0.1842105263157894,0.25,0.308382787955079,0.7840337018476415,0.3138136605396667,0.4
33943,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1683,0,10,144,76,10,15,12,0.3026315789473684,0.8,0.8585757864048379,0.7939732469094388,0.9376699609729796,1.0
66390,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2030,1,10,144,77,10,60,34,0.1558441558441558,0.35,0.3757994352341462,0.7871376050431619,0.4352850056720025,0.5
66390,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2040,1,10,144,77,10,60,34,0.0779220779220779,0.2,0.1685977299021621,0.7125686494276181,0.1461482347202161,0.8
69716,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2012,0,10,147,78,10,36,23,0.1794871794871795,0.45,0.5532385024321824,0.7884444858816245,0.6413843331161442,0.4
22035,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1686,0,10,148,78,10,20,14,0.3076923076923077,0.7,0.7330304209248458,0.7894610586429951,0.7711017222801277,0.55
69716,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2019,0,10,147,78,10,36,23,0.1794871794871795,0.6,0.6018124424817205,0.7926674794652565,0.5535780114708133,0.6
22035,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1686,0,10,148,78,10,20,14,0.3076923076923077,0.7,0.7330304209248458,0.7894610586429951,0.7711017222801277,0.55
69716,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2026,0,10,147,78,10,36,23,0.2435897435897435,0.65,0.7134430265623419,0.7916743438094311,0.7526059024394938,0.25
60863,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2033,0,10,146,77,10,69,39,0.4025974025974026,0.6,0.5971731988314872,0.7918812033363943,0.5786052758730778,0.95
267,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2024,0,10,148,78,10,121,65,0.1153846153846153,0.1,0.0733970705352088,0.7867707076532513,0.0409385701587714,0.9
267,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2020,0,10,148,78,10,121,65,0.2435897435897435,0.3,0.2730321360105998,0.7863547962157263,0.2372060758728715,0.6
30897,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1924,0,10,146,78,10,55,32,0.3205128205128205,0.65,0.7213740115382493,0.7989801804993184,0.7964050352382395,0.95
60863,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2000,0,10,146,77,10,69,39,0.2857142857142857,0.35,0.4138231454454881,0.7932353549601313,0.4612999629369598,0.95
22035,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1880,0,10,148,78,10,20,14,0.2564102564102564,0.85,0.8322966548967251,0.7992152288673836,0.7895838344232307,1.0
30897,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1914,0,10,146,78,10,55,32,0.3461538461538461,0.7,0.7682827839506827,0.7952988123836706,0.8369903526985569,0.95
267,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2028,0,10,148,78,10,121,65,0.1282051282051282,0.15,0.1147176707191669,0.78802495256693,0.0799326958730983,0.9
60863,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2028,0,10,146,77,10,69,39,0.4025974025974026,0.6,0.5971731988314872,0.7918812033363943,0.5786052758730778,0.95
30897,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1914,0,10,146,78,10,55,32,0.3461538461538461,0.7,0.76880946336994,0.7929254129565376,0.8396219316459254,0.95
8858,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1911,0,10,150,80,10,16,13,0.35,0.85,0.8716543413928052,0.7977939659558434,0.8833411136507113,1.0
31193,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1794,0,10,150,79,10,45,27,0.2784810126582278,0.65,0.5612015463388383,0.7940603788456462,0.4960874902960817,1.0
19741,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1870,0,10,150,80,10,82,45,0.1625,0.55,0.6227468282621428,0.7904325028688804,0.6854138839316859,0.55
13014,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1828,0,10,149,79,10,23,16,0.3037974683544304,0.8,0.7409682389736925,0.7932516383363784,0.7354995853389819,1.0
19741,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1972,1,10,150,80,10,82,45,0.15,0.35,0.3373503518225563,0.7014461039827771,0.3738961167831137,0.5
13014,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1828,0,10,149,79,10,23,16,0.3037974683544304,0.8,0.7409682389736925,0.7932516383363784,0.7354995853389819,1.0
8858,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1891,0,10,150,80,10,16,13,0.2875,0.6,0.6435802198673656,0.7873848815847545,0.6402533500211518,0.5
31193,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1709,0,10,150,79,10,45,27,0.4050632911392405,0.8,0.7864672436234673,0.79754000475506,0.7569785975977928,1.0
12986,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1727,0,10,150,80,10,16,13,0.4125,0.8,0.7631037045355932,0.7834357525701495,0.6988635182327132,0.5
19741,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1890,0,10,150,80,10,82,45,0.2125,0.55,0.5745004623548458,0.7930415090624306,0.5793604928782948,0.65
8858,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1891,0,10,150,80,10,16,13,0.3125,0.6,0.6446794201037592,0.7901746941578279,0.645662706746298,0.55
13014,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1829,0,10,149,79,10,23,16,0.2911392405063291,0.8,0.7381656700670914,0.7916206375137331,0.7229823854765806,1.0
31193,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1822,0,10,150,79,10,45,27,0.2531645569620253,0.7,0.6698617782862851,0.7933304299385817,0.7006437570427507,1.0
12986,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1783,0,10,150,80,10,16,13,0.375,0.95,0.9494043170253827,0.7969259606756368,0.9342796838094825,1.0
12986,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1829,0,10,150,80,10,16,13,0.3125,0.9,0.9170660258770632,0.8031194683988991,0.9317796838094824,1.0
42773,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1892,0,10,150,80,10,12,10,0.2375,0.55,0.5323690813393859,0.794557829296196,0.5498461928937937,1.0
3304,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1961,0,10,150,80,10,90,50,0.2625,0.7,0.7505889212173645,0.798793110314591,0.7974608492642548,0.85
28452,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1995,0,10,150,80,10,55,32,0.2125,0.55,0.5528473720165819,0.7968935979357945,0.6231278366456385,1.0
70782,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1811,1,10,150,80,10,36,23,0.15,0.5,0.4992740828534482,0.7087312174482193,0.5637403053173177,0.3
3304,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2042,0,10,150,80,10,90,50,0.25,0.5,0.5615415675526382,0.7989589986847886,0.5874980549206555,0.7
28452,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1991,0,10,150,80,10,55,32,0.1625,0.55,0.5601886337725379,0.7884407626271435,0.6371853763281783,0.7
42773,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1879,0,10,150,80,10,12,10,0.2625,0.8,0.8260807484774056,0.7985079197317556,0.836118922142529,1.0
42773,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1872,0,10,150,80,10,12,10,0.2625,0.75,0.7621249339627034,0.8009095083409715,0.7597258065292122,0.9
70782,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1906,0,10,150,80,10,36,23,0.2625,0.6,0.5874625214673701,0.7837658271058504,0.6212622022800042,0.6
28452,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1995,0,10,150,80,10,55,32,0.2125,0.55,0.5528473720165819,0.7968935979357945,0.6231278366456385,1.0
38047,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1775,0,10,151,80,10,20,14,0.325,0.9,0.9261053519262028,0.7978076026524568,0.9537980178576154,0.95
38047,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1775,0,10,151,80,10,20,14,0.325,0.9,0.9261053519262028,0.7978076026524568,0.9537980178576154,0.95
38047,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1775,0,10,151,80,10,20,14,0.325,0.9,0.9261053519262028,0.7978076026524568,0.9537980178576154,0.95
70782,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1821,0,10,150,80,10,36,23,0.175,0.45,0.3996003033391547,0.7847269883711994,0.3513916716238698,0.8
3304,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2042,0,10,150,80,10,90,50,0.25,0.5,0.5621140883697747,0.7989589986847886,0.5902758326984333,0.7
69875,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2018,2,10,151,80,10,21,15,0.275,0.85,0.8606217012705267,0.7993656182661981,0.8405969879363845,0.75
6625,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1693,0,10,152,80,10,11,10,0.425,0.9,0.9188570493195856,0.7952212847727114,0.9271127586723562,1.0
69469,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,2063,8,10,151,80,10,14,12,0.175,0.5,0.4372077905649501,0.7863319541637924,0.386777371450359,0.2
13472,22222,10,20,False,5,0.0,stratified,few,4,0.75,0.99,gpt,1985,0,10,151,80,10,62,35,0.1875,0.35,0.2828278006045427,0.8001397633194774,0.2383248334912421,1.0
